date,time,specific_cond_mS.cm,salinity_ppt
2020-08-26,17:15,1438.5,0.71925
2020-08-26,17:45,1442.1,0.72105
2020-08-26,18:15,1442.8,0.7214
2020-08-26,18:45,1443.1,0.72155
2020-08-26,19:15,1444.1,0.72205
2020-08-26,19:45,1444.5,0.72225
2020-08-26,20:15,1444.5,0.72225
2020-08-26,20:45,1444.8,0.7224
2020-08-26,21:15,1445,0.7225
2020-08-26,21:45,1445.5,0.72275
2020-08-26,22:15,1445.3,0.72265
2020-08-26,22:45,1446,0.723
2020-08-26,23:15,1445.7,0.72285
2020-08-26,23:45,1446.6,0.7233
2020-08-27,0:15,1446.3,0.72315
2020-08-27,0:45,1446.4,0.7232
2020-08-27,1:15,1446.3,0.72315
2020-08-27,1:45,1447,0.7235
2020-08-27,2:15,1446.7,0.72335
2020-08-27,2:45,1446.5,0.72325
2020-08-27,3:15,1446.6,0.7233
2020-08-27,3:45,1446.7,0.72335
2020-08-27,4:15,1446.7,0.72335
2020-08-27,4:45,1446.8,0.7234
2020-08-27,5:15,1447,0.7235
2020-08-27,5:45,1446.9,0.72345
2020-08-27,6:15,1446.1,0.72305
2020-08-27,6:45,1446.7,0.72335
2020-08-27,7:15,1447.1,0.72355
2020-08-27,7:45,1447.7,0.72385
2020-08-27,8:15,1447.9,0.72395
2020-08-27,8:45,1447,0.7235
2020-08-27,9:15,1446.6,0.7233
2020-08-27,9:45,1445.6,0.7228
2020-08-27,10:15,1444,0.722
2020-08-27,10:45,1444.2,0.7221
2020-08-27,11:15,1443.3,0.72165
2020-08-27,11:45,1441.3,0.72065
2020-08-27,12:15,1440.3,0.72015
2020-08-27,12:45,1439.7,0.71985
2020-08-27,13:15,1438.7,0.71935
2020-08-27,13:45,1438,0.719
2020-08-27,14:15,1438.3,0.71915
2020-08-27,14:45,1436.3,0.71815
2020-08-27,15:15,1434.8,0.7174
2020-08-27,15:45,1434.3,0.71715
2020-08-27,16:15,1433.3,0.71665
2020-08-27,16:45,1433.2,0.7166
2020-08-27,17:15,1433.9,0.71695
2020-08-27,17:45,1434.2,0.7171
2020-08-27,18:15,1434.8,0.7174
2020-08-27,18:45,1435.3,0.71765
2020-08-27,19:15,1433,0.7165
2020-08-27,19:45,1434.4,0.7172
2020-08-27,20:15,1434,0.717
2020-08-27,20:45,1434,0.717
2020-08-27,21:15,1434.4,0.7172
2020-08-27,21:45,1434.3,0.71715
2020-08-27,22:15,1434.6,0.7173
2020-08-27,22:45,1435.4,0.7177
2020-08-27,23:15,1435,0.7175
2020-08-27,23:45,1435.4,0.7177
2020-08-28,0:15,1435.6,0.7178
2020-08-28,0:45,1435.9,0.71795
2020-08-28,1:15,1436.2,0.7181
2020-08-28,1:45,1436.5,0.71825
2020-08-28,2:15,1436.6,0.7183
2020-08-28,2:45,1437.3,0.71865
2020-08-28,3:15,1437.4,0.7187
2020-08-28,3:45,1437.6,0.7188
2020-08-28,4:15,1437.8,0.7189
2020-08-28,4:45,1437.9,0.71895
2020-08-28,5:15,1437.8,0.7189
2020-08-28,5:45,1437.6,0.7188
2020-08-28,6:15,1437.4,0.7187
2020-08-28,6:45,1437.5,0.71875
2020-08-28,7:15,1437.8,0.7189
2020-08-28,7:45,1437.3,0.71865
2020-08-28,8:15,1437.5,0.71875
2020-08-28,8:45,1436.7,0.71835
2020-08-28,9:15,1435.9,0.71795
2020-08-28,9:45,1435.2,0.7176
2020-08-28,10:15,1434.4,0.7172
2020-08-28,10:45,1432.9,0.71645
2020-08-28,11:15,1432.4,0.7162
2020-08-28,11:45,1432.7,0.71635
2020-08-28,12:15,1431.7,0.71585
2020-08-28,12:45,1430.9,0.71545
2020-08-28,13:15,1429.8,0.7149
2020-08-28,13:45,1428.8,0.7144
2020-08-28,14:15,1428.2,0.7141
2020-08-28,14:45,1427.2,0.7136
2020-08-28,15:15,1426.2,0.7131
2020-08-28,15:45,1412,0.706
2020-08-28,16:15,1420.5,0.71025
2020-08-28,16:45,1426.4,0.7132
2020-08-28,17:15,1425.7,0.71285
2020-08-28,17:45,1426,0.713
2020-08-28,18:15,1426.2,0.7131
2020-08-28,18:45,1427.1,0.71355
2020-08-28,19:15,1427.2,0.7136
2020-08-28,19:45,1427.7,0.71385
2020-08-28,20:15,1428.7,0.71435
2020-08-28,20:45,1429.5,0.71475
2020-08-28,21:15,1430,0.715
2020-08-28,21:45,1431.9,0.71595
2020-08-28,22:15,1433.2,0.7166
2020-08-28,22:45,1434,0.717
2020-08-28,23:15,1433.9,0.71695
2020-08-28,23:45,1433.6,0.7168
2020-08-29,0:15,1433.8,0.7169
2020-08-29,0:45,1434,0.717
2020-08-29,1:15,1433.5,0.71675
2020-08-29,1:45,1433.4,0.7167
2020-08-29,2:15,1433.7,0.71685
2020-08-29,2:45,1433.4,0.7167
2020-08-29,3:15,1434,0.717
2020-08-29,3:45,1433.9,0.71695
2020-08-29,4:15,1434.2,0.7171
2020-08-29,4:45,1434.4,0.7172
2020-08-29,5:15,1434.3,0.71715
2020-08-29,5:45,1433.9,0.71695
2020-08-29,6:15,1434.3,0.71715
2020-08-29,6:45,1434.6,0.7173
2020-08-29,7:15,1434.9,0.71745
2020-08-29,7:45,1434.3,0.71715
2020-08-29,8:15,1434.7,0.71735
2020-08-29,8:45,1434.7,0.71735
2020-08-29,9:15,1434.1,0.71705
2020-08-29,9:45,1433.1,0.71655
2020-08-29,10:15,1432.3,0.71615
2020-08-29,10:45,1431.1,0.71555
2020-08-29,11:15,1430.4,0.7152
2020-08-29,11:45,1429.5,0.71475
2020-08-29,12:15,1428,0.714
2020-08-29,12:45,1427.3,0.71365
2020-08-29,13:15,1426.8,0.7134
2020-08-29,13:45,1427.3,0.71365
2020-08-29,14:15,1426.5,0.71325
2020-08-29,14:45,1425.5,0.71275
2020-08-29,15:15,1424.4,0.7122
2020-08-29,15:45,1423.9,0.71195
2020-08-29,16:15,1423.4,0.7117
2020-08-29,16:45,1423.1,0.71155
2020-08-29,17:15,1423.5,0.71175
2020-08-29,17:45,1423.4,0.7117
2020-08-29,18:15,1423.7,0.71185
2020-08-29,18:45,1423.9,0.71195
2020-08-29,19:15,1424,0.712
2020-08-29,19:45,1424.2,0.7121
2020-08-29,20:15,1424.2,0.7121
2020-08-29,20:45,1424.4,0.7122
2020-08-29,21:15,1424.9,0.71245
2020-08-29,21:45,1425.7,0.71285
2020-08-29,22:15,1425.2,0.7126
2020-08-29,22:45,1426.7,0.71335
2020-08-29,23:15,1426.4,0.7132
2020-08-29,23:45,1427.3,0.71365
2020-08-30,0:15,1427.3,0.71365
2020-08-30,0:45,1428.2,0.7141
2020-08-30,1:15,1428.7,0.71435
2020-08-30,1:45,1429.2,0.7146
2020-08-30,2:15,1429.4,0.7147
2020-08-30,2:45,1429.5,0.71475
2020-08-30,3:15,1429.5,0.71475
2020-08-30,3:45,1429.7,0.71485
2020-08-30,4:15,1429.5,0.71475
2020-08-30,4:45,1430.1,0.71505
2020-08-30,5:15,1430.9,0.71545
2020-08-30,5:45,1430.5,0.71525
2020-08-30,6:15,1430.4,0.7152
2020-08-30,6:45,1430.9,0.71545
2020-08-30,7:15,1430.3,0.71515
2020-08-30,7:45,1430.3,0.71515
2020-08-30,8:15,1430.6,0.7153
2020-08-30,8:45,1430.3,0.71515
2020-08-30,9:15,1429.6,0.7148
2020-08-30,9:45,1429,0.7145
2020-08-30,10:15,1428.6,0.7143
2020-08-30,10:45,1427.5,0.71375
2020-08-30,11:15,1427.2,0.7136
2020-08-30,11:45,1427,0.7135
2020-08-30,12:15,1426.9,0.71345
2020-08-30,12:45,1425.9,0.71295
2020-08-30,13:15,1424.6,0.7123
2020-08-30,13:45,1424.1,0.71205
2020-08-30,14:15,1422.6,0.7113
2020-08-30,14:45,1422.2,0.7111
2020-08-30,15:15,1421.7,0.71085
2020-08-30,15:45,1420.8,0.7104
2020-08-30,16:15,1421.2,0.7106
2020-08-30,16:45,1421.5,0.71075
2020-08-30,17:15,1421,0.7105
2020-08-30,17:45,1421.9,0.71095
2020-08-30,18:15,1421.5,0.71075
2020-08-30,18:45,1421.3,0.71065
2020-08-30,19:15,1421.9,0.71095
2020-08-30,19:45,1422.3,0.71115
2020-08-30,20:15,1422.3,0.71115
2020-08-30,20:45,1422,0.711
2020-08-30,21:15,1421.8,0.7109
2020-08-30,21:45,1422.4,0.7112
2020-08-30,22:15,1422.8,0.7114
2020-08-30,22:45,1423.9,0.71195
2020-08-30,23:15,1423.1,0.71155
2020-08-30,23:45,1423.6,0.7118
2020-08-31,0:15,1424.3,0.71215
2020-08-31,0:45,1424.1,0.71205
2020-08-31,1:15,1424.3,0.71215
2020-08-31,1:45,1425.1,0.71255
2020-08-31,2:15,1424.9,0.71245
2020-08-31,2:45,1425.6,0.7128
2020-08-31,3:15,1425.8,0.7129
2020-08-31,3:45,1425.8,0.7129
2020-08-31,4:15,1426.1,0.71305
2020-08-31,4:45,1426.2,0.7131
2020-08-31,5:15,1426.7,0.71335
2020-08-31,5:45,1426.7,0.71335
2020-08-31,6:15,1426.8,0.7134
2020-08-31,6:45,1427,0.7135
2020-08-31,7:15,1426.8,0.7134
2020-08-31,7:45,1427.9,0.71395
2020-08-31,8:15,1428.5,0.71425
2020-08-31,8:45,1428,0.714
2020-08-31,9:15,1427.9,0.71395
2020-08-31,9:45,1428.5,0.71425
2020-08-31,10:15,1428.9,0.71445
2020-08-31,10:45,1429.2,0.7146
2020-08-31,11:15,1428.7,0.71435
2020-08-31,11:45,1428.3,0.71415
2020-08-31,12:15,1428.2,0.7141
2020-08-31,12:45,1427.2,0.7136
2020-08-31,13:15,1426.6,0.7133
2020-08-31,13:45,1425.2,0.7126
2020-08-31,14:15,1424.5,0.71225
2020-08-31,14:45,1423.1,0.71155
2020-08-31,15:15,1422.5,0.71125
2020-08-31,15:45,1422.3,0.71115
2020-08-31,16:15,1420.9,0.71045
2020-08-31,16:45,1422.2,0.7111
2020-08-31,17:15,1422.8,0.7114
2020-08-31,17:45,1423,0.7115
2020-08-31,18:15,1423.9,0.71195
2020-08-31,18:45,1423.8,0.7119
2020-08-31,19:15,1424.3,0.71215
2020-08-31,19:45,1424.7,0.71235
2020-08-31,20:15,1424.7,0.71235
2020-08-31,20:45,1425.1,0.71255
2020-08-31,21:15,1424.9,0.71245
2020-08-31,21:45,1425.2,0.7126
2020-08-31,22:15,1425.7,0.71285
2020-08-31,22:45,1425.8,0.7129
2020-08-31,23:15,1425.2,0.7126
2020-08-31,23:45,1426,0.713
2020-09-01,0:15,1425.8,0.7129
2020-09-01,0:45,1426.4,0.7132
2020-09-01,1:15,1426.6,0.7133
2020-09-01,1:45,1426.7,0.71335
2020-09-01,2:15,1426.7,0.71335
2020-09-01,2:45,1427.1,0.71355
2020-09-01,3:15,1427.8,0.7139
2020-09-01,3:45,1427.7,0.71385
2020-09-01,4:15,1428.2,0.7141
2020-09-01,4:45,1427.5,0.71375
2020-09-01,5:15,1427.8,0.7139
2020-09-01,5:45,1428.5,0.71425
2020-09-01,6:15,1428.4,0.7142
2020-09-01,6:45,1428,0.714
2020-09-01,7:15,1429.3,0.71465
2020-09-01,7:45,1428.3,0.71415
2020-09-01,8:15,1428.7,0.71435
2020-09-01,8:45,1427.9,0.71395
2020-09-01,9:15,1428.5,0.71425
2020-09-01,9:45,1428.1,0.71405
2020-09-01,10:15,1427.6,0.7138
2020-09-01,10:45,1427.6,0.7138
2020-09-01,11:15,1426.7,0.71335
2020-09-01,11:45,1425.8,0.7129
2020-09-01,12:15,1424.9,0.71245
2020-09-01,12:45,1424,0.712
2020-09-01,13:15,1422.8,0.7114
2020-09-01,13:45,1423.5,0.71175
2020-09-01,14:15,1423.5,0.71175
2020-09-01,14:45,1422.8,0.7114
2020-09-01,15:15,1421.5,0.71075
2020-09-01,15:45,1420.7,0.71035
2020-09-01,16:15,1420.6,0.7103
2020-09-01,16:45,1420,0.71
2020-09-01,17:15,1420.2,0.7101
2020-09-01,17:45,1421.6,0.7108
2020-09-01,18:15,1421.4,0.7107
2020-09-01,18:45,1422.5,0.71125
2020-09-01,19:15,1423,0.7115
2020-09-01,19:45,1423.9,0.71195
2020-09-01,20:15,1424.6,0.7123
2020-09-01,20:45,1425.5,0.71275
2020-09-01,21:15,1426.2,0.7131
2020-09-01,21:45,1426.4,0.7132
2020-09-01,22:15,1426.8,0.7134
2020-09-01,22:45,1427.3,0.71365
2020-09-01,23:15,1427,0.7135
2020-09-01,23:45,1427.4,0.7137
2020-09-02,0:15,1427.6,0.7138
2020-09-02,0:45,1428.7,0.71435
2020-09-02,1:15,1428.7,0.71435
2020-09-02,1:45,1429,0.7145
2020-09-02,2:15,1429.4,0.7147
2020-09-02,2:45,1429.4,0.7147
2020-09-02,3:15,1430.2,0.7151
2020-09-02,3:45,1430,0.715
2020-09-02,4:15,1430.2,0.7151
2020-09-02,4:45,1431.2,0.7156
2020-09-02,5:15,1431,0.7155
2020-09-02,5:45,1431.2,0.7156
2020-09-02,6:15,1431.4,0.7157
2020-09-02,6:45,1431.2,0.7156
2020-09-02,7:15,1432.1,0.71605
2020-09-02,7:45,1431,0.7155
2020-09-02,8:15,1431.9,0.71595
2020-09-02,8:45,1431.3,0.71565
2020-09-02,9:15,1431.1,0.71555
2020-09-02,9:45,1431.2,0.7156
2020-09-02,10:15,1431.3,0.71565
2020-09-02,10:45,1430.2,0.7151
2020-09-02,11:15,1430.3,0.71515
2020-09-02,11:45,1429,0.7145
2020-09-02,12:15,1428.4,0.7142
2020-09-02,12:45,1427,0.7135
2020-09-02,13:15,1426.3,0.71315
2020-09-02,13:45,1426.5,0.71325
2020-09-02,14:15,1425.9,0.71295
2020-09-02,14:45,1425.8,0.7129
2020-09-02,15:15,1424.5,0.71225
2020-09-02,15:45,1424.5,0.71225
2020-09-02,16:15,1424.3,0.71215
2020-09-02,16:45,1423.9,0.71195
2020-09-02,17:15,1423.8,0.7119
2020-09-02,17:45,1424.4,0.7122
2020-09-02,18:15,1424.4,0.7122
2020-09-02,18:45,1424.4,0.7122
2020-09-02,19:15,1424.7,0.71235
2020-09-02,19:45,1425.9,0.71295
2020-09-02,20:15,1426.7,0.71335
2020-09-02,20:45,1427.1,0.71355
2020-09-02,21:15,1427.9,0.71395
2020-09-02,21:45,1428.8,0.7144
2020-09-02,22:15,1428.8,0.7144
2020-09-02,22:45,1428.8,0.7144
2020-09-02,23:15,1429.4,0.7147
2020-09-02,23:45,1429.7,0.71485
2020-09-03,0:15,1430.1,0.71505
2020-09-03,0:45,1430.8,0.7154
2020-09-03,1:15,1431.4,0.7157
2020-09-03,1:45,1431.7,0.71585
2020-09-03,2:15,1431.7,0.71585
2020-09-03,2:45,1431.9,0.71595
2020-09-03,3:15,1431.9,0.71595
2020-09-03,3:45,1432.2,0.7161
2020-09-03,4:15,1433.3,0.71665
2020-09-03,4:45,1433.2,0.7166
2020-09-03,5:15,1433.3,0.71665
2020-09-03,5:45,1433.8,0.7169
2020-09-03,6:15,1433.7,0.71685
2020-09-03,6:45,1433.6,0.7168
2020-09-03,7:15,1433.9,0.71695
2020-09-03,7:45,1434.2,0.7171
2020-09-03,8:15,1434.1,0.71705
2020-09-03,8:45,1433.8,0.7169
2020-09-03,9:15,1433.9,0.71695
2020-09-03,9:45,1433.2,0.7166
2020-09-03,10:15,1432.1,0.71605
2020-09-03,10:45,1431.6,0.7158
2020-09-03,11:15,1431.1,0.71555
2020-09-03,11:45,1430.2,0.7151
2020-09-03,12:15,1428.9,0.71445
2020-09-03,12:45,1428.4,0.7142
2020-09-03,13:15,1427.6,0.7138
2020-09-03,13:45,1427.3,0.71365
2020-09-03,14:15,1426.8,0.7134
2020-09-03,14:45,1426.1,0.71305
2020-09-03,15:15,1426.1,0.71305
2020-09-03,15:45,1426,0.713
2020-09-03,16:15,1426,0.713
2020-09-03,16:45,1426.2,0.7131
2020-09-03,17:15,1426.6,0.7133
2020-09-03,17:45,1426.7,0.71335
2020-09-03,18:15,1427.7,0.71385
2020-09-03,18:45,1427.7,0.71385
2020-09-03,19:15,1428.6,0.7143
2020-09-03,19:45,1428.8,0.7144
2020-09-03,20:15,1429.4,0.7147
2020-09-03,20:45,1429.7,0.71485
2020-09-03,21:15,1431.1,0.71555
2020-09-03,21:45,1431.8,0.7159
2020-09-03,22:15,1432.3,0.71615
2020-09-03,22:45,1432,0.716
2020-09-03,23:15,1433.1,0.71655
2020-09-03,23:45,1433.8,0.7169
2020-09-04,0:15,1433.9,0.71695
2020-09-04,0:45,1433.9,0.71695
2020-09-04,1:15,1435.2,0.7176
2020-09-04,1:45,1435.5,0.71775
2020-09-04,2:15,1435.8,0.7179
2020-09-04,2:45,1436.1,0.71805
2020-09-04,3:15,1436.4,0.7182
2020-09-04,3:45,1436.9,0.71845
2020-09-04,4:15,1437.4,0.7187
2020-09-04,4:45,1437.7,0.71885
2020-09-04,5:15,1437.8,0.7189
2020-09-04,5:45,1438.2,0.7191
2020-09-04,6:15,1438.4,0.7192
2020-09-04,6:45,1438.8,0.7194
2020-09-04,7:15,1439.7,0.71985
2020-09-04,7:45,1440,0.72
2020-09-04,8:15,1439.2,0.7196
2020-09-04,8:45,1438.9,0.71945
2020-09-04,9:15,1439.1,0.71955
2020-09-04,9:45,1438.6,0.7193
2020-09-04,10:15,1436.9,0.71845
2020-09-04,10:45,1436.3,0.71815
2020-09-04,11:15,1436.3,0.71815
2020-09-04,11:45,1435.2,0.7176
2020-09-04,12:15,1434,0.717
2020-09-04,12:45,1432.9,0.71645
2020-09-04,13:15,1432.9,0.71645
2020-09-04,13:45,1432.6,0.7163
2020-09-04,14:15,1432.7,0.71635
2020-09-04,14:45,1432,0.716
2020-09-04,15:15,1432.9,0.71645
2020-09-04,15:45,1431.5,0.71575
2020-09-04,16:15,1431.1,0.71555
2020-09-04,16:45,1431.1,0.71555
2020-09-04,17:15,1431.2,0.7156
2020-09-04,17:45,1431.8,0.7159
2020-09-04,18:15,1432.4,0.7162
2020-09-04,18:45,1432.8,0.7164
2020-09-04,19:15,1433.6,0.7168
2020-09-04,19:45,1434.3,0.71715
2020-09-04,20:15,1434.8,0.7174
2020-09-04,20:45,1435.4,0.7177
2020-09-04,21:15,1436.1,0.71805
2020-09-04,21:45,1436.7,0.71835
2020-09-04,22:15,1437.7,0.71885
2020-09-04,22:45,1437.5,0.71875
2020-09-04,23:15,1438.6,0.7193
2020-09-04,23:45,1438.9,0.71945
2020-09-05,0:15,1438.9,0.71945
2020-09-05,0:45,1439.3,0.71965
2020-09-05,1:15,1439.5,0.71975
2020-09-05,1:45,1439.7,0.71985
2020-09-05,2:15,1439.6,0.7198
2020-09-05,2:45,1440.2,0.7201
2020-09-05,3:15,1439.4,0.7197
2020-09-05,3:45,1440.6,0.7203
2020-09-05,4:15,1440.4,0.7202
2020-09-05,4:45,1440.6,0.7203
2020-09-05,5:15,1440.9,0.72045
2020-09-05,5:45,1441.3,0.72065
2020-09-05,6:15,1441.5,0.72075
2020-09-05,6:45,1441.9,0.72095
2020-09-05,7:15,1441.3,0.72065
2020-09-05,7:45,1441.3,0.72065
2020-09-05,8:15,1441.9,0.72095
2020-09-05,8:45,1440.9,0.72045
2020-09-05,9:15,1440.4,0.7202
2020-09-05,9:45,1439.9,0.71995
2020-09-05,10:15,1439,0.7195
2020-09-05,10:45,1439.2,0.7196
2020-09-05,11:15,1437.6,0.7188
2020-09-05,11:45,1437.5,0.71875
2020-09-05,12:15,1436.2,0.7181
2020-09-05,12:45,1435.4,0.7177
2020-09-05,13:15,1435.4,0.7177
2020-09-05,13:45,1435.4,0.7177
2020-09-05,14:15,1434.4,0.7172
2020-09-05,14:45,1433.9,0.71695
2020-09-05,15:15,1433.3,0.71665
2020-09-05,15:45,1433.5,0.71675
2020-09-05,16:15,1433.6,0.7168
2020-09-05,16:45,1433.8,0.7169
2020-09-05,17:15,1434,0.717
2020-09-05,17:45,1434,0.717
2020-09-05,18:15,1434.8,0.7174
2020-09-05,18:45,1435.5,0.71775
2020-09-05,19:15,1436.4,0.7182
2020-09-05,19:45,1437,0.7185
2020-09-05,20:15,1437.6,0.7188
2020-09-05,20:45,1438,0.719
2020-09-05,21:15,1438.1,0.71905
2020-09-05,21:45,1438.7,0.71935
2020-09-05,22:15,1439.2,0.7196
2020-09-05,22:45,1439.8,0.7199
2020-09-05,23:15,1440,0.72
2020-09-05,23:45,1439.9,0.71995
2020-09-06,0:15,1439.9,0.71995
2020-09-06,0:45,1440.9,0.72045
2020-09-06,1:15,1440.5,0.72025
2020-09-06,1:45,1440.5,0.72025
2020-09-06,2:15,1440.9,0.72045
2020-09-06,2:45,1440.6,0.7203
2020-09-06,3:15,1441.3,0.72065
2020-09-06,3:45,1441.3,0.72065
2020-09-06,4:15,1441.5,0.72075
2020-09-06,4:45,1441.5,0.72075
2020-09-06,5:15,1440.9,0.72045
2020-09-06,5:45,1441.2,0.7206
2020-09-06,6:15,1454.5,0.72725
2020-09-06,6:45,1456.2,0.7281
2020-09-06,7:15,1455.7,0.72785
2020-09-06,7:45,1455.9,0.72795
2020-09-06,8:15,1455.9,0.72795
2020-09-06,8:45,1455.2,0.7276
2020-09-06,9:15,1454,0.727
2020-09-06,9:45,1453.2,0.7266
2020-09-06,10:15,1452.4,0.7262
2020-09-06,10:45,1451.1,0.72555
2020-09-06,11:15,1450.1,0.72505
2020-09-06,11:45,1449,0.7245
2020-09-06,12:15,1448.1,0.72405
2020-09-06,12:45,1447.4,0.7237
2020-09-06,13:15,1446.1,0.72305
2020-09-06,13:45,1445.7,0.72285
2020-09-06,14:15,1444.9,0.72245
2020-09-06,14:45,1444.2,0.7221
2020-09-06,15:15,1444.1,0.72205
2020-09-06,15:45,1443,0.7215
2020-09-06,16:15,1442.8,0.7214
2020-09-06,16:45,1442.9,0.72145
2020-09-06,17:15,1443.4,0.7217
2020-09-06,17:45,1443.9,0.72195
2020-09-06,18:15,1445.3,0.72265
2020-09-06,18:45,1446.3,0.72315
2020-09-06,19:15,1447.2,0.7236
2020-09-06,19:45,1447.8,0.7239
2020-09-06,20:15,1455.3,0.72765
2020-09-06,20:45,1454.6,0.7273
2020-09-06,21:15,1455.2,0.7276
2020-09-06,21:45,1455.3,0.72765
2020-09-06,22:15,1456.1,0.72805
2020-09-06,22:45,1456.6,0.7283
2020-09-06,23:15,1456,0.728
2020-09-06,23:45,1456.4,0.7282
2020-09-07,0:15,1456.5,0.72825
2020-09-07,0:45,1457.2,0.7286
2020-09-07,1:15,1456.9,0.72845
2020-09-07,1:45,1460.6,0.7303
2020-09-07,2:15,1460.5,0.73025
2020-09-07,2:45,1460.7,0.73035
2020-09-07,3:15,1460.9,0.73045
2020-09-07,3:45,1460,0.73
2020-09-07,4:15,1459,0.7295
2020-09-07,4:45,1441.9,0.72095
2020-09-07,5:15,1452.2,0.7261
2020-09-07,5:45,1466.9,0.73345
2020-09-07,6:15,1466.3,0.73315
2020-09-07,6:45,1464.9,0.73245
2020-09-07,7:15,1461.5,0.73075
2020-09-07,7:45,1463.9,0.73195
2020-09-07,8:15,1464.1,0.73205
2020-09-07,8:45,1462.3,0.73115
2020-09-07,9:15,1462.7,0.73135
2020-09-07,9:45,1461.5,0.73075
2020-09-07,10:15,1460.4,0.7302
2020-09-07,10:45,1459.3,0.72965
2020-09-07,11:15,1457.7,0.72885
2020-09-07,11:45,1456.4,0.7282
2020-09-07,12:15,1459.2,0.7296
2020-09-07,12:45,1457.2,0.7286
2020-09-07,13:15,1456.7,0.72835
2020-09-07,13:45,1455.3,0.72765
2020-09-07,14:15,1454.7,0.72735
2020-09-07,14:45,1453.6,0.7268
2020-09-07,15:15,1453.2,0.7266
2020-09-07,15:45,1453,0.7265
2020-09-07,16:15,1452.5,0.72625
2020-09-07,16:45,1452.4,0.7262
2020-09-07,17:15,1452.4,0.7262
2020-09-07,17:45,1452.6,0.7263
2020-09-07,18:15,1453.3,0.72665
2020-09-07,18:45,1454.2,0.7271
2020-09-07,19:15,1454.8,0.7274
2020-09-07,19:45,1455.4,0.7277
2020-09-07,20:15,1455.8,0.7279
2020-09-07,20:45,1456.5,0.72825
2020-09-07,21:15,1456.7,0.72835
2020-09-07,21:45,1458,0.729
2020-09-07,22:15,1458.8,0.7294
2020-09-07,22:45,1458.8,0.7294
2020-09-07,23:15,1459.8,0.7299
2020-09-07,23:45,1459.7,0.72985
2020-09-08,0:15,1459.8,0.7299
2020-09-08,0:45,1460.9,0.73045
2020-09-08,1:15,1460.6,0.7303
2020-09-08,1:45,1460.9,0.73045
2020-09-08,2:15,1461.7,0.73085
2020-09-08,2:45,1461.3,0.73065
2020-09-08,3:15,1462.1,0.73105
2020-09-08,3:45,1462.4,0.7312
2020-09-08,4:15,1462.7,0.73135
2020-09-08,4:45,1462.6,0.7313
2020-09-08,5:15,1462.4,0.7312
2020-09-08,5:45,1462.6,0.7313
2020-09-08,6:15,1462.8,0.7314
2020-09-08,6:45,1463.9,0.73195
2020-09-08,7:15,1464.7,0.73235
2020-09-08,7:45,1464.2,0.7321
2020-09-08,8:15,1463.8,0.7319
2020-09-08,8:45,1463.2,0.7316
2020-09-08,9:15,1462.7,0.73135
2020-09-08,9:45,1462.2,0.7311
2020-09-08,10:15,1461.4,0.7307
2020-09-08,10:45,1460.2,0.7301
2020-09-08,11:15,1459,0.7295
2020-09-08,11:45,1458.3,0.72915
2020-09-08,12:15,1457.5,0.72875
2020-09-08,12:45,1456.7,0.72835
2020-09-08,13:15,1455.8,0.7279
2020-09-08,13:45,1455.2,0.7276
2020-09-08,14:15,1455.2,0.7276
2020-09-08,14:45,1455.7,0.72785
2020-09-08,15:15,1456.2,0.7281
2020-09-08,15:45,1455.5,0.72775
2020-09-08,16:15,1454.8,0.7274
2020-09-08,16:45,1454.3,0.72715
2020-09-08,17:15,1454.4,0.7272
2020-09-08,17:45,1453.9,0.72695
2020-09-08,18:15,1453.9,0.72695
2020-09-08,18:45,1454.5,0.72725
2020-09-08,19:15,1454.3,0.72715
2020-09-08,19:45,1454.9,0.72745
2020-09-08,20:15,1454.8,0.7274
2020-09-08,20:45,1454.6,0.7273
2020-09-08,21:15,1455.2,0.7276
2020-09-08,21:45,1455.5,0.72775
2020-09-08,22:15,1456.2,0.7281
2020-09-08,22:45,1457,0.7285
2020-09-08,23:15,1457.7,0.72885
2020-09-08,23:45,1458.1,0.72905
2020-09-09,0:15,1459.1,0.72955
2020-09-09,0:45,1459.6,0.7298
2020-09-09,1:15,1459.5,0.72975
2020-09-09,1:45,1460.9,0.73045
2020-09-09,2:15,1460.9,0.73045
2020-09-09,2:45,1461.7,0.73085
2020-09-09,3:15,1462.1,0.73105
2020-09-09,3:45,1462.4,0.7312
2020-09-09,4:15,1463,0.7315
2020-09-09,4:45,1463.2,0.7316
2020-09-09,5:15,1463.7,0.73185
2020-09-09,5:45,1464.4,0.7322
2020-09-09,6:15,1464.2,0.7321
2020-09-09,6:45,1464.5,0.73225
2020-09-09,7:15,1465.3,0.73265
2020-09-09,7:45,1465.5,0.73275
2020-09-09,8:15,1465.1,0.73255
2020-09-09,8:45,1465.5,0.73275
2020-09-09,9:15,1465,0.7325
2020-09-09,9:45,1465.5,0.73275
2020-09-09,10:15,1464.9,0.73245
2020-09-09,10:45,1464.6,0.7323
2020-09-09,11:15,1464.8,0.7324
2020-09-09,11:45,1464.1,0.73205
2020-09-09,12:15,1463.8,0.7319
2020-09-09,12:45,1463.6,0.7318
2020-09-09,13:15,1463.2,0.7316
2020-09-09,13:45,1463.5,0.73175
2020-09-09,14:15,1462.9,0.73145
2020-09-09,14:45,1462.3,0.73115
2020-09-09,15:15,1461.4,0.7307
2020-09-09,15:45,1461.3,0.73065
2020-09-09,16:15,1461,0.7305
2020-09-09,16:45,1460.7,0.73035
2020-09-09,17:15,1460.8,0.7304
